pair_id,case_id,source_line_no,function_id_a,function_id_b,label,graphcodebert_prediction,llm_bcb_style_prediction,error_type,confidence,failure_category,normalized_category,recommended_route,static_solvability,dynamic_solvability,execution_priority,method_name_a,method_name_b,token_jaccard,strict_clone,bcb_style_clone
1388,3129,3129,11962480,10540676,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,read,checkForUpgrade,0.126374,no,no
1389,3130,3130,19307120,18544890,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,sendPost,get,0.26506,no,no
1390,3131,3131,3401153,8665321,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getHTML,getNetworkServersIPs,0.295775,no,yes
1391,3132,3132,20519261,10540676,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readReferenceText,checkForUpgrade,0.084656,no,no
1392,3134,3134,22418839,6301863,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,handleHandshake,doRawRequest,0.121212,no,no
1393,3135,3135,442381,10540676,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doVersionCheck,checkForUpgrade,0.098361,no,no
1394,3136,3136,21488868,22114133,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,encodeFileToFile,actionPerformed,0.10101,no,no
1395,3139,3139,14617444,22442270,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readUNI,handledRun,0.192308,no,no
1396,3140,3140,14819747,18489832,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,downLoadZippedFile,0.073034,no,no
1397,3141,3141,21998571,3330775,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readTwitterFead,getJSONData,0.35443,no,no
1398,3142,3142,22114133,9236363,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,actionPerformed,unJarStart,0.079208,no,no
1399,3143,3143,22418839,614099,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,handleHandshake,doVersionCheck,0.179245,no,no
1400,3145,3145,14819747,16851955,0,1,0,FP,0.95,library_context_missing,library_context_missing,context_recovery_then_dynamic,not_reliably_solvable_static,low,low,main,testTrainingBackprop,0.045685,no,no
1401,3149,3149,11183087,8588992,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doPost,perform,0.13587,no,no
1402,3150,3150,1005107,10212189,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,googleImageSearch,getXML,0.148936,no,no
1403,3151,3151,18544890,20568568,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,get,createHTML,0.112426,no,no
1404,3152,3152,8983517,9319440,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getUser,load,0.232877,no,no
1405,3154,3154,10690321,20100809,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,readData,copy,0.067616,no,no
1406,3155,3155,1005107,665420,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,googleImageSearch,doVersionCheck,0.182692,no,no
1407,3156,3156,701029,18544890,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,loadSourceCode,get,0.170455,no,no
1408,3157,3157,3584508,15768167,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,copyFile,0.22,no,yes
1409,3158,3158,6379126,22114133,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,gerarTutorialPage,actionPerformed,0.074803,no,no
1410,3159,3159,2461169,8079516,1,0,1,FN,0.9,lexical_or_api_overlap,lexical_or_api_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,low,decodeFileToFile,buildSiteForEdit,0.066667,no,yes
1411,3160,3160,21998571,5543349,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readTwitterFead,loadMFileViaWeb,0.154639,no,no
1412,3161,3161,22114133,4164833,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,actionPerformed,buildDeb,0.072816,no,no
1413,3164,3164,14819747,3767903,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,copy,0.107955,no,no
1414,3165,3165,7809093,7945594,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getContent,fileDownload,0.127907,no,yes
1415,3170,3170,2834524,22114133,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,write,actionPerformed,0.060185,no,no
1416,3174,3174,3683344,8588992,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,genRandomGUID,perform,0.095238,no,no
1417,3175,3175,22114133,5138455,0,1,0,FP,0.9,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,actionPerformed,save,0.056995,no,no
1418,3176,3176,7809093,21016435,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getContent,getFullScreenUrl,0.127451,no,no
1419,3178,3178,10690321,18211588,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,readData,copyTextFile,0.054152,no,no
1420,3182,3182,11962480,16215393,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,read,importSequences,0.176471,no,no
1421,3183,3183,11962480,22625683,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,read,downloadModel,0.1,no,no
1422,3184,3184,12678045,14617444,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,addQDInformation,readUNI,0.178571,no,no
1423,3186,3186,17202158,11962480,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readZoneIDs,read,0.223881,no,no
1424,3187,3187,14819747,9109613,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,fileCopy,0.120603,no,no
1425,3188,3188,16931472,14617444,0,1,0,FP,1.0,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,handler,readUNI,0.28125,no,no
1426,3192,3192,1169642,10212189,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,run,getXML,0.174312,no,no
1427,3193,3193,12039034,21016435,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,importRoles,getFullScreenUrl,0.172043,no,no
1428,3198,3198,17202158,11334468,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readZoneIDs,wordFrequency,0.264151,no,no
1429,3199,3199,6470716,2199604,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,main,unzipEntry,0.135802,no,yes
1430,3201,3201,10690321,19096138,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,readData,main,0.087912,no,no
1431,3204,3204,10690321,8135072,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,readData,setImg,0.0625,no,no
1432,3208,3208,5543349,14617444,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,loadMFileViaWeb,readUNI,0.236111,no,no
1433,3209,3209,22114133,9347451,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,actionPerformed,writeData,0.111111,no,no
1434,3218,3218,18544890,23246123,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,get,createDialogArea,0.17094,no,no
1435,3219,3219,2396191,5543349,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getLinksFromURLFast,loadMFileViaWeb,0.12963,no,no
1436,3222,3222,13981689,8588992,0,1,0,FP,0.99,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,md5Hash,perform,0.04908,no,no
1437,3223,3223,18793482,8150996,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,modifyApplicationMessage,copyFile,0.212121,no,yes
1438,3226,3226,20210699,20602651,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getTicketsForQueue,readURL,0.123967,no,no
1439,3228,3228,18097962,20073619,0,1,0,FP,0.85,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,getVersion,getPagina,0.354167,no,no
1440,3230,3230,22114133,22977189,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,actionPerformed,main,0.046154,no,no
1441,3231,3231,14819747,1188100,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,test,0.057592,no,no
1442,3233,3233,1985677,10540676,0,1,0,FP,0.99,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,SRWGuiClient,checkForUpgrade,0.091216,no,no
1443,3234,3234,6301863,18544890,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doRawRequest,get,0.189873,no,no
1444,3240,3240,701029,19307120,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,loadSourceCode,sendPost,0.2,no,no
1445,3241,3241,19549577,12171364,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,callApiPost,getFrameworkFactory,0.114583,no,no
1446,3242,3242,17202158,14038176,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readZoneIDs,fetchUrl,0.357143,no,no
1447,3249,3249,9267602,22625683,0,1,0,FP,0.9,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,main,downloadModel,0.136364,no,no
1448,3250,3250,22418839,17202158,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,handleHandshake,readZoneIDs,0.129032,no,no
1449,3254,3254,10690321,10795866,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,readData,upload,0.032727,no,no
1450,3259,3259,7633336,9450274,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,executeHttpGet,seeURLConnection,0.285714,no,yes
1451,3260,3260,7143591,21016435,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getWebByUrl,getFullScreenUrl,0.245455,no,no
1452,3264,3264,1954410,10690321,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,doExecute,readData,0.056452,no,no
1453,3265,3265,2396191,6558022,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getLinksFromURLFast,CheckUrl,0.170732,no,no
1454,3266,3266,13152325,12171364,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,loadExistingAntlibs,getFrameworkFactory,0.153061,no,no
1455,3269,3269,7633336,14194234,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,executeHttpGet,File2String,0.166667,no,yes
1456,3270,3270,807346,1508930,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,runScript,httpRequestByPOST,0.166667,no,yes
1457,3271,3271,397240,22114133,0,1,0,FP,0.95,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,low,readAndRewrite,actionPerformed,0.021459,no,no
1458,3274,3274,1005108,10212189,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,googleImageSearch,getXML,0.148515,no,no
1459,3275,3275,18544890,9267602,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,get,main,0.222222,no,no
1460,3277,3277,2518655,10690321,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,main,readData,0.055762,no,no
1461,3278,3278,10690321,15409512,0,1,0,FP,1.0,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,readData,main,0.073427,no,no
1462,3283,3283,1169642,20073619,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,run,getPagina,0.192308,no,no
1463,3284,3284,22114133,14502142,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,actionPerformed,copyFile,0.046632,no,no
1464,3285,3285,5543349,16353490,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,loadMFileViaWeb,executePost,0.1875,no,no
1465,3286,3286,14038176,160705,0,1,0,FP,0.95,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,fetchUrl,downloadFile,0.161765,no,no
1466,3288,3288,22625683,10540676,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,downloadModel,checkForUpgrade,0.076087,no,no
1467,3291,3291,23246123,16215393,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,createDialogArea,importSequences,0.179245,no,no
1468,3293,3293,10690321,18782385,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,low,readData,saveFile,0.051351,no,no
1469,3295,3295,1508930,742465,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,httpRequestByPOST,doVersionCheck,0.225806,no,yes
1470,3297,3297,12678045,16215393,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,addQDInformation,importSequences,0.186441,no,no
1471,3299,3299,8588992,8047989,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,low,perform,getHashedID,0.062147,no,no
1472,3300,3300,9319440,1985677,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,load,SRWGuiClient,0.125654,no,no
1473,3302,3302,18731843,14819747,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doBody,main,0.038462,no,no
1474,3303,3303,471804,1985677,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doVersionCheck,SRWGuiClient,0.142132,no,no
1475,3305,3305,7846688,1005107,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,postData,googleImageSearch,0.165138,no,no
1476,3306,3306,16353490,22442270,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,executePost,handledRun,0.164062,no,no
1477,3307,3307,9275622,22114133,0,1,0,FP,0.9,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,copyFile,actionPerformed,0.052356,no,no
1478,3310,3310,19849797,14819747,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,copyFile,main,0.070175,no,no
1479,3312,3312,22503685,11082670,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,readGeoParserResult,lookupFutureEvents,0.123853,no,yes
1480,3313,3313,3584508,2199604,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,unzipEntry,0.152542,no,yes
1481,3314,3314,9210168,12724876,0,1,0,FP,0.85,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,run,loadURL,0.156863,no,no
1482,3317,3317,17202158,614099,0,1,0,FP,0.95,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,readZoneIDs,doVersionCheck,0.21875,no,no
1483,3320,3320,10690321,22264586,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,readData,copyFiles,0.047273,no,no
1484,3322,3322,1985677,8665321,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,SRWGuiClient,getNetworkServersIPs,0.12234,no,no
